,Assert,gcc_assert,gcc_checking_assert,ASSERT_ALWAYS,FFI_ASSERT,CHECK,_Static_assert,VERIFY,DEBUG,path
461,1.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/vec.h
462,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/vector-builder.h
463,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/vr-values.c
464,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/vtable-verify.c
465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/web.c
466,19.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/wide-int.cc
467,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/wide-int.h
468,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/gnat_rm.texi
469,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/gnat_ugn.texi
470,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/doc/gnat_rm/implementation_defined_pragmas.rst
471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/doc/gnat_ugn/building_executable_programs_with_gnat.rst
472,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/doc/gnat_ugn/gnat_and_program_execution.rst
474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/gcc-interface/cuintp.c
475,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,../gcc-11.2.0/gcc/ada/gcc-interface/decl.c
476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,../gcc-11.2.0/gcc/ada/gcc-interface/gigi.h
477,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/gcc-interface/Make-lang.in
478,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/gcc-interface/misc.c
479,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/gcc-interface/trans.c
480,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,../gcc-11.2.0/gcc/ada/gcc-interface/utils.c
481,0.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ada/gcc-interface/utils2.c
482,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/analysis-plan.cc
483,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/analyzer-logging.cc
484,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/analyzer-logging.h
485,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/analyzer.cc
486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/analyzer.h
487,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/call-string.cc
488,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/checker-path.cc
489,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,../gcc-11.2.0/gcc/analyzer/constraint-manager.cc
490,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/constraint-manager.h
491,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/diagnostic-manager.cc
492,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/analyzer/engine.cc
493,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/exploded-graph.h
494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/feasible-graph.cc
495,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/function-set.cc
496,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/program-point.cc
497,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/program-point.h
498,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,../gcc-11.2.0/gcc/analyzer/program-state.cc
499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/region-model-impl-calls.cc
500,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/region-model-manager.cc
501,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/region-model-reachability.cc
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/region-model-reachability.h
503,16.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/analyzer/region-model.cc
504,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/region-model.h
505,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/analyzer/region.cc
506,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/region.h
507,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/sm-malloc.cc
508,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/sm-signal.cc
509,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/state-purge.cc
510,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/state-purge.h
511,8.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,../gcc-11.2.0/gcc/analyzer/store.cc
512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/store.h
513,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/supergraph.cc
514,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/analyzer/svalue.cc
515,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/analyzer/svalue.h
516,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brig-lang.c
517,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-atomic-inst-handler.cc
518,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-basic-inst-handler.cc
519,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-branch-inst-handler.cc
520,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-code-entry-handler.cc
521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-cvt-inst-handler.cc
522,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-function.cc
523,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-to-generic.cc
524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-util.cc
525,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/brig/brigfrontend/brig-variable-handler.cc
526,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c/c-decl.c
527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c/c-objc-common.c
528,3.0,69.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,../gcc-11.2.0/gcc/c/c-parser.c
529,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c/c-typeck.c
530,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c/gimple-parser.c
531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-ada-spec.c
532,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-attribs.c
533,0.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-common.c
534,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-cppbuiltin.c
535,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-format.c
536,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-gimplify.c
537,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-indentation.c
538,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-omp.c
539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-opts.c
540,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-pragma.c
541,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/c-family/c-pretty-print.c
542,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-semantics.c
543,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-ubsan.c
544,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/c-warn.c
545,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/c-family/known-headers.cc
546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/common/config/aarch64/aarch64-common.c
547,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/common/config/arm/arm-common.c
548,0.0,3.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/common/config/i386/cpuinfo.h
549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/common/config/i386/i386-isas.h
550,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/common/config/riscv/riscv-common.c
551,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/darwin-c.c
552,0.0,23.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/darwin.c
553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/dragonfly.opt
554,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/freebsd.opt
555,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/host-darwin.c
556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/netbsd.opt
557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/openbsd.opt
558,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64-builtins.c
559,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64-simd.md
560,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64-sve-builtins-base.cc
561,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64-sve-builtins-shapes.cc
562,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64-sve-builtins.cc
563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64-sve.md
564,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64-sve2.md
565,0.0,144.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64.c
566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/aarch64.md
567,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/cortex-a57-fma-steering.c
568,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/driver-aarch64.c
569,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/aarch64/falkor-tag-collision-avoidance.c
570,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/alpha/alpha.c
571,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/alpha/alpha.md
572,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arc/arc.c
573,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arc/arc.md
574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/aout.h
575,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/arm-builtins.c
576,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/arm-c.c
577,0.0,202.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/arm.c
578,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/arm.md
579,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/mve.md
580,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/neon.md
581,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/sync.md
582,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/thumb1.md
583,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/vec-common.md
584,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/arm/vfp.md
585,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/avr/avr-c.c
586,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/avr/avr.c
587,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/avr/avr.h
588,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/avr/avr.md
589,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/bfin/bfin.c
590,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/bfin/bfin.md
591,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/bfin/predicates.md
592,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/c6x/c6x.c
593,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/c6x/c6x.md
594,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/cr16/cr16.c
595,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/cris/cris.c
596,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/cris/sync.md
597,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/csky/csky.c
598,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/epiphany/epiphany.c
599,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/epiphany/epiphany.md
600,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/epiphany/predicates.md
601,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/fr30/fr30.c
602,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/frv/frv.c
603,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/frv/frv.md
604,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/ft32/ft32.md
605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/gcn/gcn-tree.c
606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/gcn/gcn-valu.md
607,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/gcn/gcn.c
608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/gcn/gcn.md
609,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/gcn/mkoffload.c
610,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/h8300/h8300.c
611,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/h8300/jumpcall.md
612,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/i386-builtins.c
613,0.0,114.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/i386-expand.c
614,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/i386-features.c
615,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/i386-features.h
616,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/i386-options.c
617,0.0,141.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/i386.c
618,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/i386.md
619,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/predicates.md
620,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/sse.md
621,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/sync.md
622,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/winnt-cxx.c
623,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/winnt.c
624,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/config/i386/x86-tune-sched-bd.c
625,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/x86-tune-sched-core.c
626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/i386/x86-tune-sched.c
627,0.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/ia64/ia64.c
628,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/ia64/ia64.md
629,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/ia64/sync.md
630,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/iq2000/iq2000.c
631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/iq2000/iq2000.md
632,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/m32c/m32c.c
633,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/m32r/m32r.c
634,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/m68k/m68k.c
635,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/m68k/m68k.md
636,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/m68k/predicates.md
637,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/mcore/mcore.c
638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/mcore/mcore.md
639,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/microblaze/microblaze.c
640,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/microblaze/microblaze.md
641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/mips/mips-msa.md
642,0.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/mips/mips.c
643,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/mips/mips.md
644,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/mn10300/mn10300.c
645,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/mn10300/mn10300.md
646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/moxie/moxie.c
647,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/moxie/moxie.md
648,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/msp430/msp430.c
649,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/nds32/nds32-md-auxiliary.c
650,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/nds32/nds32-memory-manipulation.c
651,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/nds32/nds32-pipelines-auxiliary.c
652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/nds32/nds32-relax-opt.c
653,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/nds32/nds32-utils.c
654,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/nds32/nds32.c
655,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/nios2/nios2.c
656,0.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/nvptx/nvptx.c
657,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/or1k/or1k.c
658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/or1k/or1k.md
659,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pa/pa.c
660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pa/pa.h
661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pa/pa.md
662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pa/pa64-linux.h
663,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pdp11/pdp11.c
664,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pdp11/pdp11.md
665,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pru/predicates.md
666,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pru/pru.c
667,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/pru/pru.md
668,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/riscv/riscv-builtins.c
669,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/riscv/riscv-sr.c
670,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/config/riscv/riscv.c
